ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
12 1 2.23228 2.85429 1.0013 0.258556 2.4784 0.181621
13 1 2.23498 4.24021 0.997476 0.250022 -3.24476 -0.363635
14 1 3.45935 4.97005 0.994642 0.180972 -0.0641775 -0.781107
15 1 3.45556 6.40569 1.00044 -0.496366 4.25311 0.0474244
16 1 2.20276 7.07068 0.998705 -5.11736 -7.03239 -0.199035
17 1 1.01626 0.71871 0.99951 3.86296 2.00993 -0.0768922
18 1 1.01364 2.10112 0.999018 4.41671 -6.94091 -0.140908
19 1 1.01648 4.99713 1.00115 4.87088 6.5283 0.163407
20 1 1.01465 6.37904 1.00397 2.9931 -2.81104 0.611702
ITEM: TIMESTEP
14
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.70615 0.0283371 1.00142 4.70641 6.98869 0.208524
2 1 5.90282 0.719269 1.0006 -3.90993 1.93486 0.0735025
3 1 5.90222 2.10001 0.992525 -4.94448 -6.70909 -1.0719
4 1 4.68346 2.85694 0.992816 0.12478 3.17933 -0.956616
5 1 4.69012 4.24601 0.998925 0.109813 -2.88084 -0.182652
6 1 5.90494 5.00226 1.00643 -4.26556 7.6367 0.905942
7 1 5.90911 6.38636 1.00297 -3.20481 -1.48625 0.432208
8 1 4.70861 7.07611 1.00367 4.62484 -6.65591 0.52343
9 1 2.21022 0.0290604 0.99993 -4.6005 7.00188 -0.00668519
10 1 3.45883 0.693925 1.00132 -0.142397 -4.04394 0.200022
11 1 3.46202 2.12723 1.00344 -0.289307 -0.00619242 0.425782
12 1 2.23239 2.85545 1.00139 0.172972 2.13792 0.177683
13 1 2.23506 4.23867 0.997295 0.100102 -2.87545 -0.358082
14 1 3.45945 4.97001 0.994254 0.219131 -0.100521 -0.770827
15 1 3.45532 6.40785 1.00046 -0.458254 4.36411 0.0424637
16 1 2.20025 7.06713 0.998605 -4.90678 -7.15032 -0.200007
17 1 1.01819 0.71971 0.999472 3.80858 1.97308 -0.077232
18 1 1.01594 2.09765 0.998948 4.79375 -6.88809 -0.138549
19 1 1.01901 5.00038 1.00123 5.2424 6.43508 0.159531
20 1 1.01611 6.37762 1.00428 2.81925 -2.85504 0.613459
ITEM: TIMESTEP
15
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.70851 0.0318764 1.00153 4.68491 7.13351 0.209917
2 1 5.90087 0.720227 1.00064 -3.85659 1.88188 0.072097
3 1 5.89965 2.09667 0.991988 -5.3163 -6.58999 -1.07472
4 1 4.68357 2.85847 0.992341 0.32515 2.87274 -0.941671
5 1 4.69019 4.24463 0.998833 0.175198 -2.59627 -0.187615
6 1 5.90272 5.00609 1.00689 -4.61002 7.60437 0.90333
7 1 5.9075 6.38562 1.00319 -3.20873 -1.47811 0.433044
8 1 4.71091 7.07272 1.00393 4.54419 -6.86437 0.523299
9 1 2.20794 0.0326009 0.999926 -4.49802 7.12422 -0.0058647
10 1 3.45876 0.691882 1.00142 -0.138296 -4.10576 0.20246
11 1 3.46185 2.12725 1.00365 -0.380495 0.0926338 0.411118
12 1 2.23246 2.85643 1.00148 0.0785633 1.72955 0.173574
13 1 2.23508 4.23734 0.997118 -0.0526287 -2.43377 -0.352231
14 1 3.45957 4.96995 0.993871 0.255774 -0.14366 -0.759829
15 1 3.45511 6.41005 1.00048 -0.413304 4.42719 0.0370371
16 1 2.19786 7.06353 0.998505 -4.6159 -7.19898 -0.201374
17 1 1.02007 0.720684 0.999433 3.68198 1.9038 -0.0775892
18 1 1.01843 2.09424 0.99888 5.16312 -6.73029 -0.13606
19 1 1.02172 5.00356 1.00131 5.60361 6.23183 0.155214
20 1 1.01747 6.37619 1.00458 2.57778 -2.86052 0.615864
ITEM: TIMESTEP
16
ITEM: NUMBER OF ATOMS
20
